id,identifier
5eb4e988da6da3b502dade0b,202-VI-00004
5edfc51cf1cdbf68d067e874,222-VI-00048
5eb4eaa6da6da3b502db1f44,243-VI-00053
5eb4e9adda6da3b502dae7ad,215-VI-00030
5f5513d806158f011e1e442f,749-PR-00947
5f8d13f985445785cc8a0f8b,070-PR-00954
5eb4e834da6da3b502da679a,088-AA-00001
5eb4ea7ada6da3b502db162c,237-AA-00002
5fee549e9e8b013f26929edb,602-PR-00878
5ed888d42158107829fa9ac5,457-AA-00002
5f2c3dd006158f011eec228e,173-VI-00011
5f3f4fbd06158f011ef5bd8e,159-VI-00001
5f23075206158f011e8ac996,412-VI-00002
5eb4e9e8da6da3b502daf587,221-VI-00007
5eb59380da6da3b502e4ec78,068-VI-00027
5f0de68df1cdbf68d0896f9d,175-AA-00004
5f5519a306158f011e1ec65b,208-CO-00428
5eb4e875da6da3b502da85b2,136-VI-00019
60e73dbc86f54aa214e53679,1043-VI-00008
5faa527a205391c03b5c7836,058-PR-02107
5ee7b143f1cdbf68d0de37fd,440-VI-00008
5ef8d54bf1cdbf68d09653c1,667-VI-00005
5ed882e62158107829f9877e,043-VI-00031
5fedf9d19e8b013f26899e10,083-VI-00007
5eb4ea4eda6da3b502db0cd5,229-VI-00066
5f6d8bdd06158f011ee43685,444-CO-00179
5eb4ebcada6da3b502db5917,441-VI-00004
5fee45d49e8b013f26919c8a,319-PR-02121
5eb4e83dda6da3b502da6bcf,089-AA-00001
5f899c8c85445785cc55f286,427-CO-00208
5f21b5db06158f011e814682,403-VI-00015
5f3f4d5406158f011ef535f5,111-VI-00001
607edabeb5ef6a0c984f3285,1004-VI-00002
6160c3e5dbd480e4a9c3dec8,186-VI-00189
618e71586abee66874eb6d5c,673-HV-00068
5faa5a9c205391c03b5cf3d1,185-PR-02133
5fee55999e8b013f2692b1dd,656-VI-00003
5f99711485445785cceb01e0,070-PR-00985
60a691dbc06b49dd3f68d7f8,575-VI-00004
5f040bb2f1cdbf68d01569bb,483-PR-00246
5fee65379e8b013f2693a283,340-CO-00586
609403f0b5ef6a0c9848d78b,562-VI-00013
6268621d8293e58b8f480f09,085-PR-03537
60a69303c06b49dd3f693c6b,346-EE-00110
60e7427686f54aa214e821a7,107-PR-02566
60a68e3ec06b49dd3f66a17f,121-VI-00003
60ff4cdf86f54aa214688916,095-AA-00001
609002a5b5ef6a0c98f4070a,127-VI-00009
5ede7376f1cdbf68d058c91f,554-VI-00002
5eb4e9abda6da3b502dae751,212-VI-00047
5eb4ea0eda6da3b502dafe7e,223-VI-00006
5f55110106158f011e1e046e,427-VI-00014
60b8fc6686f54aa214b78612,565-PR-02249
5eb4e9abda6da3b502dae73f,215-VI-00002
5f172635f1cdbf68d001619d,077-PR-00447
5f898c5885445785cc5434a2,377-PR-00218
6088a758b5ef6a0c98a414eb,1052-EE-00214
5eb4e998da6da3b502dae24d,204-VI-00022
5eecf83ff1cdbf68d018b73f,665-VI-00009
5eb4eafada6da3b502db30da,281-VI-00003
5fee31cb9e8b013f269005d6,058-PR-02186
5eb4e896da6da3b502da927d,140-VI-00003
5eda4d3bf1cdbf68d02c6a14,080-VI-00039
5eb5974bda6da3b502e5b7ce,341-VI-00014
5eb4ecbeda6da3b502dbacbc,595-VI-00001
5f040d7ef1cdbf68d015ac93,621-VI-00015
5efcc5e1f1cdbf68d0c1974a,621-VI-00001
607ee68ab5ef6a0c9853737c,746-CO-00574
5f5517dd06158f011e1e9ee7,978-VI-00001
603ba4bf9e8b013f26f7666b,204-CO-00385
5eb4e8a0da6da3b502da96bb,140-VI-00032
5eb4e7e8da6da3b502da3b10,040-VI-00009
5ed9d2a0f1cdbf68d02434b8,047-VI-00099
5eb4e814da6da3b502da5591,057-VI-00013
5f06b09bf1cdbf68d030418e,345-VI-00009
61361ed4786f7f0df67bfabc,119-PR-03391
5ebc2c96da6da3b50230221e,176-VI-00013
5ee25362f1cdbf68d09b0171,511-VI-00015
5eb4eb25da6da3b502db3991,118-PR-00380
603ba6e99e8b013f26f7dc0f,058-PR-02638
60fca9ee86f54aa2145b1dce,274-PR-03235
5f25a71a06158f011e9edd0d,276-VI-00014
5f8983ad85445785cc50e70b,440-VI-00008
60e7426386f54aa214e81693,084-PR-03210
60e742c286f54aa214e86261,346-PR-02112
5ed68e332158107829e587aa,239-VI-00014
5eb4ebfbda6da3b502db6231,452-VI-00002
5fedf7f39e8b013f26894d22,056-VI-00063
5eb4e9aada6da3b502dae71a,212-VI-00021
60e73c7b86f54aa214e47e68,001-VI-00070
5f5cc4bd06158f011edff78c,070-PR-00891
5eced938215810782988cc73,326-PR-00063
5ec832ca21581078294c4b21,267-VI-00021
5eb4e84fda6da3b502da742d,105-VI-00001
5ebada8dda6da3b502209c56,176-VI-00013
5ed145302158107829acd79c,199-VI-00063
5f55171606158f011e1e8dae,604-VI-00007
5ef8d583f1cdbf68d096578d,585-PR-00710
5ec024722158107829df6cfc,566-VI-00004
5ed883792158107829f9a92b,136-VI-00021
5eb4ebfcda6da3b502db6253,461-VI-00002
5eb4ea79da6da3b502db1603,235-AA-00001
5ee50bbcf1cdbf68d0bef3ab,237-VI-00013
624476c1755cba02e5d62849,339-VI-00036
60e740a886f54aa214e6f8fd,319-VI-00007
5faa798b205391c03b5e99d3,752-VI-00016
603ba8549e8b013f26f82a15,208-PR-02914
607ee9c7b5ef6a0c98543609,233-PR-02922
5eb4e814da6da3b502da559d,057-VI-00017
5eb4e8dcda6da3b502daacb2,163-VI-00012
60ff4cea86f54aa2146889e5,639-PR-03177
5f55082b06158f011e1cf391,194-VI-00035
5ee90019f1cdbf68d0ed8db6,237-VI-00069
5eb594deda6da3b502e525f6,195-VI-00013
5eb4e83dda6da3b502da6bc5,088-VI-00012
5f113b99f1cdbf68d0b16de0,628-VI-00003
5eb4e823da6da3b502da5ebd,070-VI-00002
5eb4e814da6da3b502da55bd,058-VI-00006
607edb06b5ef6a0c984f4ca9,1083-VI-00002
613be2cb786f7f0df6b935ba,1226-EE-00256
5fee6bd99e8b013f269403d7,330-DC-00021
5eb4e976da6da3b502dad943,199-VI-00005
61361ee6786f7f0df67c8431,1226-CO-00845
5eb4e82bda6da3b502da6329,070-VI-00050
5eb4eaa7da6da3b502db1f88,248-VI-00001
5ef78069f1cdbf68d08800a0,194-VI-00086
5eb4e7e7da6da3b502da3af3,039-VI-00006
5fee52809e8b013f26927c29,546-PR-00493
60fb55e186f54aa2145436a2,123-PR-03262
5f55117606158f011e1e0f43,468-VI-00002
5fee3f579e8b013f26911b29,206-PR-02158
5efe8fa1f1cdbf68d0db843b,221-PR-00049
5f5809c206158f011e4e07ab,593-VI-00003
5eb4ec62da6da3b502db8d0d,511-VI-00012
5fee31df9e8b013f269007b5,060-PR-00995
5eb4ead0da6da3b502db2823,266-VI-00009
5eb4ec61da6da3b502db8cec,494-VI-00001
5eb4ea39da6da3b502db083f,229-VI-00011
5f550d7f06158f011e1da6bb,240-AA-00015
5f075b55f1cdbf68d03c62c1,056-CO-00019
60a68e0ac06b49dd3f667370,1083-VI-00013
5ec8328821581078294c431b,219-VI-00065
5efb70c8f1cdbf68d0b34482,098-VI-00012
5eb4ea79da6da3b502db15fd,233-VI-00004
60e741dc86f54aa214e7b647,961-VI-00004
5eb4e942da6da3b502dacbc4,193-VI-00006
5f23019b06158f011e898937,220-VI-00031
5eb4e8cfda6da3b502daa833,160-VI-00014
5f7dedbc06158f011e7d1046,216-AA-00008
5fee30ad9e8b013f268feaf3,001-PR-02460
5eb4e860da6da3b502da7cbd,116-VI-00001
5eb4e846da6da3b502da7020,102-VI-00006
5ef237adf1cdbf68d056240c,188-VI-00038
5eb4e808da6da3b502da4cff,056-VI-00010
5eecf74cf1cdbf68d018a10a,431-PR-00067
5f20618b3a620227c4d2ae77,304-VI-00001
5fee55b99e8b013f2692b416,660-VI-00006
5f8d140485445785cc8a1040,077-PR-00131
5eb4e8a1da6da3b502da96f9,141-VI-00001
5fee5cd09e8b013f269323be,546-HV-00047
60e7414b86f54aa214e75fc8,469-VI-00014
5eee495bf1cdbf68d028bd8d,588-VI-00003
5f9028ee85445785ccc7705a,294-CO-00270
5eb4e823da6da3b502da5ebf,070-VI-00003
5fee5a8e9e8b013f2692fde5,794-VI-00004
5ebade47da6da3b502214b31,346-VI-00002
6149f238786f7f0df611c3d4,085-VI-00001
5f6d865906158f011ee3ed9b,749-PR-02032
5ed5383e2158107829d82b9b,105-VI-00004
5eb4e922da6da3b502dac2aa,190-VI-00002
5f25ad8406158f011e9fa491,667-VI-00007
5fee5ee99e8b013f26934231,058-CO-00565
5eb4e931da6da3b502dac73a,190-VI-00060
5eb4ea20da6da3b502db02bd,225-VI-00001
6149f238786f7f0df611c528,080-HV-00008
60a693bfc06b49dd3f696f62,208-PR-03102
5f244e6f06158f011e94905d,046-VI-00136
5f5fb53206158f011e438dc5,660-VI-00002
5fee6b869e8b013f2693ff2c,196-DC-00019
5fee587d9e8b013f2692e254,688-VI-00005
5ec58cf021581078292472d0,461-VI-00021
5eb4e823da6da3b502da5e9d,068-VI-00014
5eb4e976da6da3b502dad949,199-VI-00012
5f5f95f806158f011e407ec9,125-VI-00028
5eb4e82bda6da3b502da633d,070-VI-00065
60e742c486f54aa214e86406,386-PR-02571
5eb4eabcda6da3b502db23db,253-VI-00009
60a691b7c06b49dd3f68c941,494-VI-00001
5f06b269f1cdbf68d03079bc,631-VI-00033
5eb4e978da6da3b502dad995,199-VI-00061
5ede7367f1cdbf68d058c7dc,439-VI-00012
5f2c452e06158f011eed737b,399-PR-00484
5ed689222158107829e4e402,057-VI-00025
5f5b34eb06158f011e96a717,168-VI-00052
5fee6ada9e8b013f2693f40b,584-EE-00032
5f3f4b4906158f011ef4b22d,070-VI-00008
5ef0e5cff1cdbf68d04674bb,089-VI-00022
5f2300f706158f011e895ad7,199-VI-00079
60e73dc786f54aa214e53ea4,1075-VI-00003
5eb4ec2dda6da3b502db7874,468-VI-00001
5eb4e83dda6da3b502da6bb7,088-AA-00004
5faa55be205391c03b5ca83e,112-PR-01000
5eb4ea39da6da3b502db0849,229-VI-00015
5eb4e987da6da3b502dadde2,200-VI-00036
5eb4eb59da6da3b502db43bd,406-VI-00001
5f5517ea06158f011e1e9fe1,109-CO-00074
60a6943fc06b49dd3f6998ea,608-PR-02015
61d5439921f9a393b32d513f,795-VI-00002
5ed8844f2158107829f9ce35,169-VI-00050
5eb4ebfbda6da3b502db6241,457-AA-00001
5eb4e9beda6da3b502daec2f,216-VI-00002
5f187755f1cdbf68d010dde6,150-PR-00657
5ec832b121581078294c4803,239-VI-00023
5eb4e846da6da3b502da7012,101-VI-00006
5ef8d0a8f1cdbf68d095d559,089-VI-00018
607ee0abb5ef6a0c9851d000,290-VI-00014
5eb4eb2bda6da3b502db3abd,337-VI-00001
61134bd3786f7f0df6569ca8,127-PR-03098
5fee290d9e8b013f268f3f45,419-VI-00041
5eb4e986da6da3b502daddaf,200-VI-00026
5f20603c3a620227c4d27b51,546-PR-00493
5eecf534f1cdbf68d01875bc,266-VI-00011
5f84e42285445785cc0e76a2,112-VI-00044
5faa113c205391c03b54b54f,001-VI-00051
5ef23d06f1cdbf68d056dd87,425-VI-00010
5f55135106158f011e1e386d,341-PR-00796
5eb4e977da6da3b502dad975,199-VI-00039
5eb4e7c9da6da3b502da3603,033-VI-00006
5eced65e2158107829882499,582-VI-00031
5f19c867f1cdbf68d0203082,111-PR-00696
5eb4ecf6da6da3b502dbbd88,663-VI-00002
5eb4e880da6da3b502da89ff,139-VI-00001
5eb4ea4eda6da3b502db0cdf,230-VI-00003
5f06b219f1cdbf68d030730c,464-VI-00008
5eb4e8dcda6da3b502daac79,160-VI-00058
5f25a80506158f011e9ef97a,403-VI-00005
60e7408886f54aa214e6e69d,284-VI-00003
607eebeeb5ef6a0c9854b6ef,593-PR-02190
5ee50be8f1cdbf68d0bef777,261-VI-00033
60a69433c06b49dd3f699547,881-PR-03065
5f5502bf06158f011e1c266d,068-VI-00030
5f5513e406158f011e1e4518,076-HV-00022
5f3f612806158f011ef9db74,143-PR-00124
5f0b435cf1cdbf68d06a91ce,149-VI-00010
615b5582786f7f0df68ac796,166-VI-00013
5eb4ea21da6da3b502db02f6,225-VI-00029
5eb4e8dcda6da3b502daac9d,163-VI-00001
60e741bb86f54aa214e79f99,660-VI-00008
5eb4e88ada6da3b502da8e36,139-VI-00037
611d3218786f7f0df66308fd,127-PR-03107
5eb4e8abda6da3b502da9afe,142-VI-00001
5f2b488806158f011ed80e55,349-PR-00591
5f8998ae85445785cc55acfb,056-CO-00019
5f0f43d9f1cdbf68d09a9b9b,568-VI-00011
5ed885dd2158107829fa1204,222-VI-00072
5ef8d547f1cdbf68d0965381,654-VI-00025
5eb4e858da6da3b502da78b1,114-VI-00002
61547207786f7f0df6e354fc,346-PR-02306
5eb4e9d5da6da3b502daf12f,219-VI-00035
5eb4e7fcda6da3b502da449f,046-VI-00058
5ececa44215810782985f7ff,070-VI-00058
5f5503b606158f011e1c50a6,112-VI-00045
5eb4eb58da6da3b502db4384,393-VI-00007
5eb4e88ada6da3b502da8e38,139-VI-00038
5eb4ea20da6da3b502db02af,223-VI-00027
5ececb0d2158107829862ce9,109-VI-00042
5f3f6be806158f011efbb4e3,542-VI-00001
615b55b2786f7f0df68d7048,831-VI-00016
5ecfc44e2158107829952453,131-VI-00040
5eb4e823da6da3b502da5ef1,070-VI-00027
5eb4e822da6da3b502da5e7d,062-VI-00018
5f68464006158f011eb02ba8,333-CO-00067
60fb55c786f54aa21453c732,591-VI-00006
5f5501e606158f011e1c00ce,059-VI-00004
5f040d7ff1cdbf68d015accc,628-VI-00014
5eb4e943da6da3b502dacc32,194-VI-00025
5f15d7c9f1cdbf68d0f20396,439-VI-00029
5f5513d006158f011e1e4389,646-PR-00516
5efcc632f1cdbf68d0c1a11e,058-PR-00618
5ec5851a21581078292397dd,235-AA-00002
5f0405ccf1cdbf68d014271e,098-VI-00016
612864a1786f7f0df6c9708a,121-VI-00007
5f5517ed06158f011e1ea01f,150-CO-00304
5ee8ff04f1cdbf68d0ed71cb,224-VI-00016
5eb4e83dda6da3b502da6bd7,089-VI-00006
5f58016206158f011e4d158f,595-VI-00001
5eced26121581078298786b0,239-VI-00016
60a68e35c06b49dd3f669b5a,118-VI-00013
5eb4eb9cda6da3b502db508f,425-VI-00008
5f1335f4f1cdbf68d0d2f1ad,324-CO-00138
603baaf99e8b013f26f8b83c,975-PR-02931
60e7420286f54aa214e7cff4,200-CO-00707
5eee422bf1cdbf68d027f628,058-VI-00076
5f3f5ec406158f011ef956d2,397-VI-00007
5ec832d421581078294c4c27,325-VI-00040
5ef43f5af1cdbf68d0670398,627-VI-00004
5eb4ea36da6da3b502db079d,227-VI-00059
5f8105ae85445785ccdede95,639-PR-02030
5ef781caf1cdbf68d08826ea,255-VI-00003
5eb4e943da6da3b502dacc12,194-VI-00001
5eb4e912da6da3b502dabe35,187-VI-00008
5eb4e9acda6da3b502dae76b,215-VI-00001
5fee5bd39e8b013f26931148,811-VI-00006
5f25aa4706158f011e9f44b6,494-VI-00002
607eda32b5ef6a0c984efd5a,1003-VI-00002
60a68e0ac06b49dd3f6673ce,1101-VI-00002
5f5512ac06158f011e1e2a3b,140-PR-00528
607eea69b5ef6a0c98545e5d,354-PR-02579
60900290b5ef6a0c98f40157,126-VI-00049
5efcc5c1f1cdbf68d0c19423,457-VI-00042
61361edc786f7f0df67c4e15,353-VI-00030
5eb4e912da6da3b502dabe21,185-VI-00002
5f55105706158f011e1df51c,353-VI-00016
5eb4e860da6da3b502da7cd0,118-VI-00008
5f21ab4206158f011e7f3ce2,041-VI-00024
5fee5d1e9e8b013f269327f8,850-VI-00001
5efcc55cf1cdbf68d0c1887b,312-VI-00006
5f550ed406158f011e1dce71,276-VI-00019
5f23049006158f011e8a3f2d,166-PR-00819
5fae456c205391c03b78b51b,974-PR-02105
5eb4e80eda6da3b502da5183,056-VI-00058
5eb4e9aeda6da3b502dae7e3,215-VI-00060
5fee5bef9e8b013f26931324,811-VI-00013
5ef4e44bf1cdbf68d06e9f87,483-PR-00222
5ef4e449f1cdbf68d06e9f52,411-PR-00309
5eb4eafbda6da3b502db3108,290-VI-00001
5eb4e80eda6da3b502da5163,056-VI-00043
5fee475b9e8b013f2691bc40,393-EE-00059
603ba5099e8b013f26f77736,330-CO-00672
607edbe2b5ef6a0c984faee0,1194-VI-00001
5eb4e9fbda6da3b502dafa27,222-VI-00037
5eee44b8f1cdbf68d028566b,216-VI-00126
5f3f50ab06158f011ef5ef35,163-AA-00004
607edae9b5ef6a0c984f4189,1083-VI-00006
5f8d13e985445785cc8a0e9b,070-PR-00886
60e741f186f54aa214e7c38d,1052-CO-00602
60889f01b5ef6a0c98a2765a,319-VI-00004
5eb4eaa6da6da3b502db1f4a,243-VI-00056
5fee32c79e8b013f269019a5,070-PR-00889
5f1335f0f1cdbf68d0d2f181,058-CO-00022
61700bd76e54bb62e702cf9d,664-PR-02195
5eb4e83dda6da3b502da6be5,098-VI-00001
5f23019d06158f011e898982,220-VI-00046
5ef43bb1f1cdbf68d066abf9,278-VI-00023
5eb4eabdda6da3b502db23e8,257-VI-00001
5eb4ea0eda6da3b502dafe92,223-VI-00019
5ec832c721581078294c4ad3,252-VI-00002
5eb4e8acda6da3b502da9b2f,153-VI-00006
5eb4ea36da6da3b502db077a,227-VI-00043
5eb4e8f5da6da3b502dab4cc,166-VI-00001
5eb4e904da6da3b502dab9cf,175-VI-00025
610b1f5b786f7f0df61a14d0,674-VI-00008
5f2c4d8806158f011eee95f1,601-EE-00033
5eb4e876da6da3b502da85d0,138-VI-00001
5efe86a0f1cdbf68d0daf057,194-VI-00052
5f55138b06158f011e1e3d81,410-PR-00114
5ececc922158107829867e13,168-VI-00032
6088a2c4b5ef6a0c98a34af2,475-VI-00006
5fee40de9e8b013f26913d91,241-PR-00903
5eb4ec97da6da3b502db9fd8,565-VI-00001
5f5513b906158f011e1e41c9,442-PR-00078
5ecece11215810782986ce44,176-VI-00025
5eb4e8f5da6da3b502dab4ca,165-VI-00001
5eb4ea4fda6da3b502db0d0d,230-VI-00027
5f11df68f1cdbf68d0c2a61c,237-VI-00042
5eb4e977da6da3b502dad993,199-VI-00059
5eb4e998da6da3b502dae255,204-VI-00025
5ee3bd66f1cdbf68d0af3c3b,431-PR-00266
617968646e54bb62e7e5a3c7,145-VI-00010
5f55112906158f011e1e0846,440-VI-00011
5f6ae4b606158f011ed0106c,843-PR-00918
5f5513b106158f011e1e411a,431-PR-00126
5eb4e9afda6da3b502dae811,216-AA-00004
5fedf96e9e8b013f26898939,070-VI-00100
5eb4e954da6da3b502dad084,195-VI-00008
5fee58629e8b013f2692e0f5,686-VI-00007
5eced84721581078298891e8,173-PR-00134
5eb4eb14da6da3b502db35f3,324-VI-00001
5f5512f806158f011e1e30c6,150-PR-00732
5eb4ea4dda6da3b502db0cb9,229-VI-00052
5f899b9485445785cc55e1e4,337-CO-00092
5f55135906158f011e1e3916,399-PR-00520
5ececb3a215810782986366f,130-VI-00004
603ba49e9e8b013f26f75f52,233-CO-00111
5f3f688a06158f011efb3ef5,511-VI-00018
603b9c8f9e8b013f26f37bac,812-CO-00705
5eb4e8f5da6da3b502dab4de,167-VI-00003
5ebc2d4ada6da3b50230358a,204-VI-00039
603ba7b59e8b013f26f806a6,208-PR-02916
5fee59d59e8b013f2692f403,910-PR-02093
5fee69f59e8b013f2693e6e5,335-EE-00072
5eb4ea65da6da3b502db11b7,232-VI-00035
5eb4ea79da6da3b502db1613,235-VI-00010
5ee50e9ef1cdbf68d0bf3532,461-VI-00034
5eb4eb26da6da3b502db399d,123-PR-00559
5f0debccf1cdbf68d08a0c3f,274-HV-00003
5efb7127f1cdbf68d0b3533a,125-VI-00022
5ee0f43bf1cdbf68d075d1a8,205-VI-00003
5efa2918f1cdbf68d0a56613,647-VI-00037
5eb4eae5da6da3b502db2c69,276-VI-00001
5eb4e7e9da6da3b502da3b39,042-VI-00001
61009e5886f54aa214869de3,085-VI-00002
5f133317f1cdbf68d0d2bb02,331-PR-00562
5eb4e9a8da6da3b502dae67f,206-VI-00002
5eb4e9fcda6da3b502dafa37,222-VI-00044
5eb4e83dda6da3b502da6bc8,088-VI-00014
6123b0ef786f7f0df63d2939,126-VI-00065
5eb4e9fcda6da3b502dafa3b,222-VI-00046
6238235ad4bdad853fcdd989,475-VI-00007
5eb4eb58da6da3b502db4389,394-VI-00002
5ed691d82158107829e5f48a,427-VI-00013
5eb4e8f5da6da3b502dab4f0,168-VI-00010
5f5517e106158f011e1e9f2d,058-CO-00128
603ba4e39e8b013f26f76ea8,204-CO-00356
5eb4e7c6da6da3b502da35bf,031-VI-00001
5ed9d827f1cdbf68d02509f8,666-VI-00002
5fee47cb9e8b013f2691c3fa,584-EE-00029
5f19c245f1cdbf68d01f72a4,040-VI-00019
5eb4e9aeda6da3b502dae7f4,216-AA-00001
5f3f611d06158f011ef9d961,058-PR-00770
5ebada55da6da3b502209523,163-VI-00029
5ececeaf215810782986e718,205-VI-00005
5eb4ec97da6da3b502db9fca,554-VI-00001
5f2060203a620227c4d27811,299-PR-00406
5f040d90f1cdbf68d015aed4,666-VI-00008
5f299d1d06158f011ec42a70,780-PR-00826
5f5503c706158f011e1c532f,126-VI-00039
5eb4eb70da6da3b502db4808,419-VI-00001
60e742f586f54aa214e88c66,769-PR-02841
5f550d9206158f011e1da970,238-VI-00057
5fee1d569e8b013f268de19c,268-VI-00012
5f2304f306158f011e8a53e6,410-PR-00660
5ec832d421581078294c4c1d,325-VI-00033
5eb4e904da6da3b502dab9cd,175-VI-00024
5f3f667806158f011efae568,419-VI-00011
5eb4ea7ada6da3b502db1632,237-AA-00005
5fee56999e8b013f2692c271,671-PR-00938
5eb4ea4eda6da3b502db0cd9,229-VI-00086
5eb4e987da6da3b502daddbb,200-VI-00019
5eb4e84fda6da3b502da746f,112-VI-00003
5f1d0f513a620227c4b75cea,158-VI-00003
5eea4e9bf1cdbf68d0fc5986,108-VI-00001
5f3f6d5d06158f011efbe3a2,603-VI-00005
607ee700b5ef6a0c985390c8,1113-EE-00204
5eb4e922da6da3b502dac2a8,190-VI-00002
5fee3d829e8b013f2690f655,541-VI-00016
5ef4e574f1cdbf68d06eb7c6,633-VI-00003
5ef7829df1cdbf68d08837b3,402-PR-00163
5f55134606158f011e1e376d,311-PR-00652
5eb4ea37da6da3b502db07b5,228-VI-00010
5eeba4d4f1cdbf68d00ab756,627-VI-00005
5fee16269e8b013f268d2cd9,234-VI-00001
5eb4e9e9da6da3b502daf5ad,221-VI-00028
5f2c382706158f011eeb462f,045-VI-00001
5f3f36c606158f011ef28de4,046-VI-00162
60e7423d86f54aa214e7fbf8,320-EE-00018
5eb4ecbeda6da3b502dbac9c,582-VI-00003
5eb4ebfcda6da3b502db6267,461-VI-00023
5f5517d406158f011e1e9e32,837-VI-00003
5eb4e858da6da3b502da78ad,112-VI-00029
6093f7ecb5ef6a0c9844c28d,101-VI-00028
5ed888d72158107829fa9b3a,475-VI-00003
5eb4e860da6da3b502da7cc4,120-VI-00001
5eb4ead1da6da3b502db283a,267-VI-00010
5f1b1c6df1cdbf68d031fb8b,442-PR-00448
611e6a24786f7f0df64cf080,667-PR-02385
5eb4e896da6da3b502da9276,140-VI-00001
5eb4e846da6da3b502da7026,101-VI-00014
5eb5931cda6da3b502e4d71f,001-VI-00017
5eb4eb58da6da3b502db438b,398-VI-00001
607ee368b5ef6a0c9852a246,520-VI-00007
5ee0f46cf1cdbf68d075d6ec,227-VI-00062
5eb4eb42da6da3b502db3f3e,379-VI-00012
5ee25369f1cdbf68d09b01fd,644-VI-00001
5eb4e81ada6da3b502da5a46,060-VI-00009
5eb4e7e4da6da3b502da3a82,036-VI-00027
5eb4ec61da6da3b502db8cf9,511-VI-00002
6160c41edbd480e4a9c51d9b,182-VI-00011
5ee50bf1f1cdbf68d0bef818,281-VI-00011
5eb4e923da6da3b502dac2cb,190-VI-00006
5f113258f1cdbf68d0afb79c,140-VI-00006
5f550c0006158f011e1d79a6,229-VI-00131
5eb4e976da6da3b502dad955,199-VI-00018
5fee40be9e8b013f26913b08,234-PR-00993
5efe853bf1cdbf68d0dad920,156-VI-00006
5eb4eb70da6da3b502db481a,419-VI-00011
5eb4e86bda6da3b502da8162,139-VI-00023
5eb4e7fbda6da3b502da446b,046-VI-00029
5f7c2b6a06158f011e65ea51,345-PR-02102
615b5598786f7f0df68c1b78,671-PR-02282
5fee55279e8b013f2692ab6a,646-PR-00959
5eb4e8c2da6da3b502daa3af,158-VI-00022
5f3f6c3006158f011efbc1e7,565-AA-00002
5edd6e78f1cdbf68d04bbe6b,045-VI-00076
5efa25d4f1cdbf68d0a50c98,261-VI-00034
5eb4ea21da6da3b502db02c7,225-VI-00008
5f21abf006158f011e7f60b5,127-VI-00003
5f8d153385445785cc8a25b0,341-PR-00240
5f5517e506158f011e1e9f7f,068-CO-00052
603baad99e8b013f26f8b1b1,280-HV-00023
611d31f0786f7f0df66179fb,127-VI-00005
5eb4e9acda6da3b502dae765,212-VI-00057
5eb4e9acda6da3b502dae796,215-VI-00019
5f3f516706158f011ef61149,190-VI-00102
5eb4e7cada6da3b502da3605,033-VI-00008
5f21b7e506158f011e818648,562-VI-00006
5f898f7e85445785cc550474,431-PR-00481
5fee1d609e8b013f268de3a9,276-VI-00023
5f6ad79a06158f011ecf3e0b,220-VI-00049
5eb4eb43da6da3b502db3f52,388-VI-00001
5eecf48ef1cdbf68d01866d4,225-VI-00065
5ed68d172158107829e564f5,229-VI-00065
5f3f611906158f011ef9d8a3,001-PR-00842
5ef4e24bf1cdbf68d06e7560,251-VI-00021
5eb4e80eda6da3b502da5137,056-VI-00020
5eb4e81bda6da3b502da5a7e,062-VI-00017
5eb4e8acda6da3b502da9b05,143-VI-00001
5eb4eb2ada6da3b502db3a89,329-VI-00002
60fb55d286f54aa21453f4ea,179-VI-00006
5f55085c06158f011e1cfa8c,199-VI-00054
5f99c54085445785ccf47248,419-VI-00038
5f55130106158f011e1e317e,173-PR-00141
5eb4e7cbda6da3b502da3625,036-VI-00003
60e73dbd86f54aa214e536dd,104-VI-00001
5eb4e954da6da3b502dad086,195-VI-00011
5eb4eaa7da6da3b502db1f6e,247-VI-00006
5faa55b9205391c03b5ca7f2,112-PR-00979
5eb4e80eda6da3b502da511d,056-VI-00005
60fb55da86f54aa21454174a,432-AA-00001
5f5513ce06158f011e1e4363,608-PR-00541
5eb4ea21da6da3b502db02d3,225-VI-00016
5f3f585c06158f011ef7a428,220-VI-00033
60a692f4c06b49dd3f693884,233-EE-00082
5efe8d90f1cdbf68d0db637f,654-VI-00026
5fee5ba89e8b013f26930f64,326-HV-00030
60e73df386f54aa214e55926,121-VI-00008
5eb4e823da6da3b502da5ea7,068-VI-00020
5eb4e9d4da6da3b502daf0df,217-VI-00005
5eb4ebcada6da3b502db5915,441-VI-00002
5eda4cb1f1cdbf68d02c4e73,047-VI-00034
603ba46c9e8b013f26f754b5,208-CO-00249
5fee31c89e8b013f269005a7,058-PR-02156
5f11392ef1cdbf68d0b1402e,229-AA-00001
5f5513d906158f011e1e4437,769-PR-00681
5fedfbc39e8b013f2689d40d,107-AA-00001
60e742d486f54aa214e86ec7,431-PR-02512
5eb4ecbeda6da3b502dbac8f,582-VI-00004
5ef23d0bf1cdbf68d056ddd7,434-VI-00006
5f205b5a3a620227c4d16fd4,153-VI-00004
5eb4e823da6da3b502da5ea9,068-VI-00021
5eb4eabcda6da3b502db23c8,252-AA-00008
5eb4e9d5da6da3b502daf127,219-VI-00031
60e73de686f54aa214e54fe5,113-VI-00002
5eb4ead1da6da3b502db2831,267-VI-00005
5eb4ea39da6da3b502db0833,229-VI-00004
